GO_ID	GO_Description	GO_Type	fold_enrichment	qvalue_norm	program_component
GO:0040013	negative regulation of locomotion	BP	1.8276529295830954	0.0291716618473047	consensus_peak_C1
GO:0019216	regulation of lipid metabolic process	BP	1.9908474076619473	0.029159769907163603	consensus_peak_C1
GO:0034614	cellular response to reactive oxygen species	BP	2.7218601886662457	0.029087119779558523	consensus_peak_C1
GO:0043534	blood vessel endothelial cell migration	BP	2.527668423227201	0.029075226631897107	consensus_peak_C1
GO:0042641	actomyosin	CC	3.1300935586749055	0.02905631064754263	consensus_peak_C1
GO:0031985	Golgi cisterna	CC	2.9614214693025804	0.02905631064754263	consensus_peak_C1
GO:0010720	positive regulation of cell development	BP	1.7121625527762532	0.02892958450945673	consensus_peak_C1
GO:0051345	positive regulation of hydrolase activity	BP	1.9540741735060854	0.028883511951864282	consensus_peak_C1
GO:0031683	G-protein beta/gamma-subunit complex binding	MF	6.023421766225388	0.02887059765777448	consensus_peak_C1
GO:0071495	cellular response to endogenous stimulus	BP	1.4088640781354815	0.028846337487188577	consensus_peak_C1
GO:0097696	cell surface receptor signaling pathway via STAT	BP	2.700873353483023	0.028765663749043477	consensus_peak_C1
GO:0044843	cell cycle G1/S phase transition	BP	2.1125144851220017	0.028765663749043477	consensus_peak_C1
GO:0050820	positive regulation of coagulation	BP	5.000579288637985	0.02874774871880464	consensus_peak_C1
GO:0006695	cholesterol biosynthetic process	BP	4.3430629921759945	0.02859487394023468	consensus_peak_C1
GO:1902653	secondary alcohol biosynthetic process	BP	4.3430629921759945	0.02859487394023468	consensus_peak_C1
GO:0008298	intracellular mRNA localization	BP	7.476040946838021	0.02857750027768566	consensus_peak_C1
GO:0051496	positive regulation of stress fiber assembly	BP	3.8861808027465417	0.02853438975581745	consensus_peak_C1
GO:0048514	blood vessel morphogenesis	BP	1.5640641292580517	0.02853438975581745	consensus_peak_C1
GO:0045321	leukocyte activation	BP	1.5413193567068524	0.028484112841375964	consensus_peak_C1
GO:0045913	positive regulation of carbohydrate metabolic process	BP	3.088706363697761	0.028400358988888038	consensus_peak_C1
GO:0015911	long-chain fatty acid import across plasma membrane	BP	7.33449872543198	0.02827941243499164	consensus_peak_C1
GO:0001217	DNA-binding transcription repressor activity	MF	1.9071835431185113	0.02825035127993931	consensus_peak_C1
GO:0005795	Golgi stack	CC	2.636679102776092	0.02811999097543971	consensus_peak_C1
GO:0016922	nuclear receptor binding	MF	2.552098301743608	0.028081322540786803	consensus_peak_C1
GO:0090303	positive regulation of wound healing	BP	3.5019668561508723	0.028034456488107002	consensus_peak_C1
GO:1903034	regulation of response to wounding	BP	2.32595117890463	0.028034456488107002	consensus_peak_C1
GO:0046649	lymphocyte activation	BP	1.5877776421500978	0.028034456488107002	consensus_peak_C1
GO:1902105	regulation of leukocyte differentiation	BP	1.925277705951646	0.028012542632323174	consensus_peak_C1
GO:1902806	regulation of cell cycle G1/S phase transition	BP	2.263759363874606	0.027970970891262444	consensus_peak_C1
GO:0030971	receptor tyrosine kinase binding	MF	3.041445914553805	0.02796673371926709	consensus_peak_C1
GO:0045296	cadherin binding	MF	1.8891745333891	0.027776961239645365	consensus_peak_C1
GO:0042110	T cell activation	BP	1.7107620969521304	0.027722185564597733	consensus_peak_C1
GO:0045540	regulation of cholesterol biosynthetic process	BP	7.089773620343196	0.027711387305306177	consensus_peak_C1
GO:0106118	regulation of sterol biosynthetic process	BP	7.089773620343196	0.027711387305306177	consensus_peak_C1
GO:0051150	regulation of smooth muscle cell differentiation	BP	4.186051316007852	0.027711387305306177	consensus_peak_C1
GO:0010586	miRNA metabolic process	BP	2.529065705442133	0.027711387305306177	consensus_peak_C1
GO:0090257	regulation of muscle system process	BP	2.0329866552907356	0.027711387305306177	consensus_peak_C1
GO:0097237	cellular response to toxic substance	BP	3.0234693987822947	0.027703949566502028	consensus_peak_C1
GO:0051128	regulation of cellular component organization	BP	1.2735153440163547	0.02767464500286481	consensus_peak_C1
GO:0045649	regulation of macrophage differentiation	BP	4.751029921259659	0.027662522954059198	consensus_peak_C1
GO:0061005	cell differentiation involved in kidney development	BP	2.856324951004423	0.027597756716141033	consensus_peak_C1
GO:0010876	lipid localization	BP	1.8199969739477335	0.027570316468900173	consensus_peak_C1
GO:0150115	cell-substrate junction organization	BP	2.718832052452383	0.027495062699351275	consensus_peak_C1
GO:1990748	cellular detoxification	BP	3.1910221491798683	0.027471437891992474	consensus_peak_C1
GO:0003714	transcription corepressor activity	MF	2.133901617100013	0.027447382275504854	consensus_peak_C1
GO:0009888	tissue development	BP	1.2973741078965806	0.02736078844118454	consensus_peak_C1
GO:0001890	placenta development	BP	2.505126459663753	0.027346602417477172	consensus_peak_C1
GO:0072359	circulatory system development	BP	1.3895860105917033	0.026889648273704644	consensus_peak_C1
GO:0003779	actin binding	MF	1.7981152202915802	0.026862484968097858	consensus_peak_C1
GO:0031253	cell projection membrane	CC	1.8944399008550399	0.026644777559344437	consensus_peak_C1
GO:0072659	protein localization to plasma membrane	BP	1.933722745510552	0.026625252343974455	consensus_peak_C1
GO:0005721	pericentric heterochromatin	CC	5.2253985993930305	0.02654940693312168	consensus_peak_C1
GO:0055038	recycling endosome membrane	CC	2.8821926347103473	0.026515206023479312	consensus_peak_C1
GO:0045616	regulation of keratinocyte differentiation	BP	3.9893228299479353	0.026461292364679447	consensus_peak_C1
GO:0090199	regulation of release of cytochrome c from mitochondria	BP	4.514304112929145	0.026420750094749958	consensus_peak_C1
GO:1902107	positive regulation of leukocyte differentiation	BP	2.1860631217098323	0.026304152246356797	consensus_peak_C1
GO:1903708	positive regulation of hemopoiesis	BP	2.1860631217098323	0.026304152246356797	consensus_peak_C1
GO:0043085	positive regulation of catalytic activity	BP	1.6005130575405404	0.026304152246356797	consensus_peak_C1
GO:0046983	protein dimerization activity	MF	1.480237321743223	0.026300707032581673	consensus_peak_C1
GO:0044087	regulation of cellular component biogenesis	BP	1.4441607796148332	0.026142824252744435	consensus_peak_C1
GO:0002076	osteoblast development	BP	5.23001224166869	0.026122960584261987	consensus_peak_C1
GO:0050678	regulation of epithelial cell proliferation	BP	1.7306286511302207	0.026104499535806222	consensus_peak_C1
GO:0042803	protein homodimerization activity	MF	1.593067392362557	0.026088907108828194	consensus_peak_C1
GO:0010631	epithelial cell migration	BP	2.4315881433691007	0.02607290044500573	consensus_peak_C1
GO:0010001	glial cell differentiation	BP	1.8868408823625198	0.02603524940409726	consensus_peak_C1
GO:0031328	positive regulation of cellular biosynthetic process	BP	1.2637480804014596	0.025952304676083577	consensus_peak_C1
GO:0019080	viral gene expression	BP	2.8598795516402777	0.025789722675270427	consensus_peak_C1
GO:0043255	regulation of carbohydrate biosynthetic process	BP	2.857180664987001	0.02575938322832342	consensus_peak_C1
GO:0043549	regulation of kinase activity	BP	1.7365021960975664	0.02574132840040598	consensus_peak_C1
GO:0048678	response to axon injury	BP	2.8520527301322285	0.02571882725847436	consensus_peak_C1
GO:0051148	negative regulation of muscle cell differentiation	BP	3.2285141545615628	0.025659939315046065	consensus_peak_C1
GO:1905063	regulation of vascular associated smooth muscle cell differentiation	BP	6.291630073664591	0.02558258632345212	consensus_peak_C1
GO:0009891	positive regulation of biosynthetic process	BP	1.258122468705251	0.025413130087046085	consensus_peak_C1
GO:0032880	regulation of protein localization	BP	1.4956564888981891	0.025252217165682603	consensus_peak_C1
GO:0065008	regulation of biological quality	BP	1.228898182509923	0.02515842668201279	consensus_peak_C1
GO:0090132	epithelium migration	BP	2.3647572962120824	0.024947061531618	consensus_peak_C1
GO:0051129	negative regulation of cellular component organization	BP	1.5549669248924878	0.024896856930388143	consensus_peak_C1
GO:0071353	cellular response to interleukin-4	BP	4.896162853768432	0.024796834218645543	consensus_peak_C1
GO:0002573	myeloid leukocyte differentiation	BP	1.957078225437744	0.024730477684441646	consensus_peak_C1
GO:0060341	regulation of cellular localization	BP	1.4632742329870676	0.0246883410415839	consensus_peak_C1
GO:0061041	regulation of wound healing	BP	2.42925875828557	0.024660338706271618	consensus_peak_C1
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	MF	1.827538604837824	0.024262200321665157	consensus_peak_C1
GO:0019902	phosphatase binding	MF	2.243309228429757	0.02419613681454665	consensus_peak_C1
GO:0016773	phosphotransferase activity, alcohol group as acceptor	MF	1.573500370929445	0.02419613681454665	consensus_peak_C1
GO:0097193	intrinsic apoptotic signaling pathway	BP	2.007055551866652	0.024190893698561377	consensus_peak_C1
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	1.9351807788036661	0.02412487876628464	consensus_peak_C1
GO:0048711	positive regulation of astrocyte differentiation	BP	5.790412206256108	0.024099396655539562	consensus_peak_C1
GO:0045893	positive regulation of DNA-templated transcription	BP	1.3212030341546899	0.02408088313856399	consensus_peak_C1
GO:0043065	positive regulation of apoptotic process	BP	1.6518396607569648	0.02406033172232929	consensus_peak_C1
GO:1903706	regulation of hemopoiesis	BP	1.7428454170417826	0.024059684778113773	consensus_peak_C1
GO:0043067	regulation of programmed cell death	BP	1.359336891162754	0.024044377807187083	consensus_peak_C1
GO:0006898	receptor-mediated endocytosis	BP	1.9599077274341326	0.02395296271144895	consensus_peak_C1
GO:0061061	muscle structure development	BP	1.4996370625684576	0.023952265238987015	consensus_peak_C1
GO:0005834	heterotrimeric G-protein complex	CC	4.579118204991832	0.023803781213655763	consensus_peak_C1
GO:0050818	regulation of coagulation	BP	3.0291782194144625	0.02380290971273376	consensus_peak_C1
GO:1905477	positive regulation of protein localization to membrane	BP	2.691102442874724	0.02380093679511919	consensus_peak_C1
GO:0070670	response to interleukin-4	BP	4.6463204408699585	0.023794860604993653	consensus_peak_C1
GO:0090130	tissue migration	BP	2.2941574869619052	0.023776947161756025	consensus_peak_C1
GO:1902680	positive regulation of RNA biosynthetic process	BP	1.3170436203658646	0.02374809016921358	consensus_peak_C1
GO:0045923	positive regulation of fatty acid metabolic process	BP	3.997725656709683	0.02374279877799557	consensus_peak_C1
GO:0050839	cell adhesion molecule binding	MF	1.5585180705716177	0.023639109151767118	consensus_peak_C1
GO:0045765	regulation of angiogenesis	BP	1.8317929334699936	0.023617486662009454	consensus_peak_C1
GO:0014044	Schwann cell development	BP	3.9709354383730586	0.02358239860555793	consensus_peak_C1
GO:0010810	regulation of cell-substrate adhesion	BP	1.9420753449135015	0.02352599571930474	consensus_peak_C1
GO:0034103	regulation of tissue remodeling	BP	2.807885868040199	0.023445023871075044	consensus_peak_C1
GO:0070161	anchoring junction	CC	1.442330692491301	0.023425532385650386	consensus_peak_C1
GO:0030038	contractile actin filament bundle assembly	BP	2.525330101606835	0.023274817547154103	consensus_peak_C1
GO:0043149	stress fiber assembly	BP	2.525330101606835	0.023274817547154103	consensus_peak_C1
GO:0010721	negative regulation of cell development	BP	1.8166893376564024	0.023174393637479484	consensus_peak_C1
GO:1903047	mitotic cell cycle process	BP	1.553853590133801	0.023131538607741968	consensus_peak_C1
GO:0001836	release of cytochrome c from mitochondria	BP	3.8730726699342797	0.02302434049165063	consensus_peak_C1
GO:0072012	glomerulus vasculature development	BP	3.868328717776872	0.02300687653431544	consensus_peak_C1
GO:2001235	positive regulation of apoptotic signaling pathway	BP	2.4040354277935	0.022962897787750153	consensus_peak_C1
GO:0071889	14-3-3 protein binding	MF	3.772001017232752	0.022896159958097385	consensus_peak_C1
GO:0060429	epithelium development	BP	1.3604334095116037	0.022867751699190638	consensus_peak_C1
GO:0005068	transmembrane receptor protein tyrosine kinase adaptor activity	MF	5.215950751809934	0.02284029057381557	consensus_peak_C1
GO:0009653	anatomical structure morphogenesis	BP	1.2054005934102836	0.022610146495423616	consensus_peak_C1
GO:0032587	ruffle membrane	CC	2.688045193137567	0.022550578000732988	consensus_peak_C1
GO:0051098	regulation of binding	BP	2.053473641317645	0.022468551977852788	consensus_peak_C1
GO:0048041	focal adhesion assembly	BP	2.7172823883772486	0.022444487212133376	consensus_peak_C1
GO:0010038	response to metal ion	BP	1.8163665532423372	0.022444487212133376	consensus_peak_C1
GO:1990778	protein localization to cell periphery	BP	1.7311518580668221	0.022444487212133376	consensus_peak_C1
GO:1901342	regulation of vasculature development	BP	1.7878020018767975	0.02228762950945387	consensus_peak_C1
GO:0035239	tube morphogenesis	BP	1.389199925852683	0.02228762950945387	consensus_peak_C1
GO:0030278	regulation of ossification	BP	2.087945398887953	0.022203512783012292	consensus_peak_C1
GO:0030224	monocyte differentiation	BP	4.25956433301836	0.022074741365727665	consensus_peak_C1
GO:0019904	protein domain specific binding	MF	1.5252628905088983	0.02206933941614929	consensus_peak_C1
GO:0001822	kidney development	BP	1.6268341724071016	0.022052024128698697	consensus_peak_C1
GO:2000353	positive regulation of endothelial cell apoptotic process	BP	5.09390831874005	0.02194740335483547	consensus_peak_C1
GO:0002064	epithelial cell development	BP	1.8768400751961396	0.02184459333884933	consensus_peak_C1
GO:0071396	cellular response to lipid	BP	1.554520625641689	0.02183255910263017	consensus_peak_C1
GO:0051145	smooth muscle cell differentiation	BP	2.5258479517565378	0.021797624169514477	consensus_peak_C1
GO:1901990	regulation of mitotic cell cycle phase transition	BP	1.8158839210393636	0.021725695407769637	consensus_peak_C1
GO:0019083	viral transcription	BP	3.6461549697182316	0.02171798393526034	consensus_peak_C1
GO:0060348	bone development	BP	1.8688875898690138	0.021670632241491176	consensus_peak_C1
GO:0044539	long-chain fatty acid import into cell	BP	4.987484928798262	0.021620262609690636	consensus_peak_C1
GO:0033599	regulation of mammary gland epithelial cell proliferation	BP	4.981098076013614	0.02160058102706776	consensus_peak_C1
GO:0044772	mitotic cell cycle phase transition	BP	1.7038755622695556	0.021569722206477064	consensus_peak_C1
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	BP	2.5052178012111486	0.021549730719029336	consensus_peak_C1
GO:0050699	WW domain binding	MF	4.7284659659581685	0.021492092602195718	consensus_peak_C1
GO:0007346	regulation of mitotic cell cycle	BP	1.6373705984063134	0.02147027903766917	consensus_peak_C1
GO:0071944	cell periphery	CC	1.1275129255870098	0.021386120987496298	consensus_peak_C1
GO:0006879	intracellular iron ion homeostasis	BP	3.229828349380074	0.021359474108850723	consensus_peak_C1
GO:0045429	positive regulation of nitric oxide biosynthetic process	BP	3.576738736534003	0.02131718185087319	consensus_peak_C1
GO:0048736	appendage development	BP	1.800029006097673	0.021314082525303153	consensus_peak_C1
GO:0060173	limb development	BP	1.800029006097673	0.021314082525303153	consensus_peak_C1
GO:0044770	cell cycle phase transition	BP	1.6188238274200009	0.0212871133454149	consensus_peak_C1
GO:0045944	positive regulation of transcription by RNA polymerase II	BP	1.339285573184745	0.02127475167633957	consensus_peak_C1
GO:0071356	cellular response to tumor necrosis factor	BP	2.0865925937995544	0.021215882431447602	consensus_peak_C1
GO:0051099	positive regulation of binding	BP	2.4731446385491194	0.02116957057878404	consensus_peak_C1
GO:1904407	positive regulation of nitric oxide metabolic process	BP	3.5411010481254093	0.02112606041454515	consensus_peak_C1
GO:0042537	benzene-containing compound metabolic process	BP	4.825926622974092	0.021102581396945364	consensus_peak_C1
GO:0033598	mammary gland epithelial cell proliferation	BP	3.5335236452942493	0.021082837527640588	consensus_peak_C1
GO:0010564	regulation of cell cycle process	BP	1.5097222928339489	0.021068720609192047	consensus_peak_C1
GO:0010557	positive regulation of macromolecule biosynthetic process	BP	1.2321478070351715	0.02104776824889594	consensus_peak_C1
GO:0042733	embryonic digit morphogenesis	BP	2.4600748848742082	0.021020017250916505	consensus_peak_C1
GO:0048662	negative regulation of smooth muscle cell proliferation	BP	2.923268020454402	0.02098361459803294	consensus_peak_C1
GO:0072001	renal system development	BP	1.5847420383956086	0.02095127998126028	consensus_peak_C1
GO:1901987	regulation of cell cycle phase transition	BP	1.6795181254613778	0.02082675886511232	consensus_peak_C1
GO:0045859	regulation of protein kinase activity	BP	1.6613742719253337	0.02080175913808638	consensus_peak_C1
GO:0080135	regulation of cellular response to stress	BP	1.6021058846396972	0.020729606074639438	consensus_peak_C1
GO:0000278	mitotic cell cycle	BP	1.4563161157441094	0.020660590981546458	consensus_peak_C1
GO:0048511	rhythmic process	BP	1.7278007477208088	0.020645831155234065	consensus_peak_C1
GO:0045637	regulation of myeloid cell differentiation	BP	1.9575164762076251	0.02060616752375645	consensus_peak_C1
GO:0010594	regulation of endothelial cell migration	BP	1.9129652604986587	0.02050084092550463	consensus_peak_C1
GO:1905360	GTPase complex	CC	3.8137505060463144	0.02049939841502806	consensus_peak_C1
GO:0043395	heparan sulfate proteoglycan binding	MF	4.465273218615896	0.020484782085203008	consensus_peak_C1
GO:0043425	bHLH transcription factor binding	MF	3.3220436737342838	0.020484722338120445	consensus_peak_C1
GO:0001222	transcription corepressor binding	MF	3.0122704541081715	0.020484722338120445	consensus_peak_C1
GO:0035330	regulation of hippo signaling	BP	3.4162677879048777	0.020482334245449832	consensus_peak_C1
GO:0061437	renal system vasculature development	BP	3.412643584999402	0.020470734312934894	consensus_peak_C1
GO:0061440	kidney vasculature development	BP	3.412643584999402	0.020470734312934894	consensus_peak_C1
GO:0140354	lipid import into cell	BP	4.60224497046989	0.020446188995960134	consensus_peak_C1
GO:0032355	response to estradiol	BP	2.2239412587757417	0.020446188995960134	consensus_peak_C1
GO:0022011	myelination in peripheral nervous system	BP	3.8346815081599055	0.0202668945320622	consensus_peak_C1
GO:0032292	peripheral nervous system axon ensheathment	BP	3.8346815081599055	0.0202668945320622	consensus_peak_C1
GO:0007010	cytoskeleton organization	BP	1.3241558944939114	0.020263799229703502	consensus_peak_C1
GO:0048710	regulation of astrocyte differentiation	BP	3.3740459480755054	0.02024878739647673	consensus_peak_C1
GO:0051338	regulation of transferase activity	BP	1.5747295929376541	0.020232905785204338	consensus_peak_C1
GO:0046332	SMAD binding	MF	2.3383794004249094	0.02019685904427021	consensus_peak_C1
GO:2000191	regulation of fatty acid transport	BP	3.8145506642071068	0.020181198992065847	consensus_peak_C1
GO:0008217	regulation of blood pressure	BP	1.9751258338882645	0.02016106971409593	consensus_peak_C1
GO:0051492	regulation of stress fiber assembly	BP	2.4882600728908613	0.02008642619454382	consensus_peak_C1
GO:0051091	positive regulation of DNA-binding transcription factor activity	BP	1.966404838819349	0.020000618733214653	consensus_peak_C1
GO:0043394	proteoglycan binding	MF	3.214465759091942	0.01984847167288643	consensus_peak_C1
GO:0001570	vasculogenesis	BP	2.255826377164957	0.019787594405504372	consensus_peak_C1
GO:0010821	regulation of mitochondrion organization	BP	2.452034238766956	0.01971342222980815	consensus_peak_C1
GO:0051090	regulation of DNA-binding transcription factor activity	BP	1.705591773723819	0.019529778329091012	consensus_peak_C1
GO:0032956	regulation of actin cytoskeleton organization	BP	1.7037876520304889	0.019471932903290957	consensus_peak_C1
GO:0045599	negative regulation of fat cell differentiation	BP	2.7241874785379316	0.019425871409097094	consensus_peak_C1
GO:0010634	positive regulation of epithelial cell migration	BP	2.7218941085254875	0.019417379919366658	consensus_peak_C1
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	BP	2.0820205892391503	0.019378993119589714	consensus_peak_C1
GO:0042490	mechanoreceptor differentiation	BP	2.5469933352075724	0.019346845810099773	consensus_peak_C1
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	1.7170321104903128	0.01929121810256202	consensus_peak_C1
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	BP	2.074092551504273	0.019262566238185366	consensus_peak_C1
GO:0045785	positive regulation of cell adhesion	BP	1.5348939063284037	0.019228204658067363	consensus_peak_C1
GO:0010811	positive regulation of cell-substrate adhesion	BP	2.135647601848167	0.01921682621311104	consensus_peak_C1
GO:0043473	pigmentation	BP	2.209020760096004	0.019202597759872573	consensus_peak_C1
GO:0010632	regulation of epithelial cell migration	BP	2.390213836574307	0.01904311054587658	consensus_peak_C1
GO:1902930	regulation of alcohol biosynthetic process	BP	3.144765688833588	0.018914335935731587	consensus_peak_C1
GO:0045600	positive regulation of fat cell differentiation	BP	2.491491457800973	0.01876172129427126	consensus_peak_C1
GO:0014037	Schwann cell differentiation	BP	3.1181944876242116	0.01872742398174365	consensus_peak_C1
GO:0010596	negative regulation of endothelial cell migration	BP	2.6340368314151776	0.018639572303075193	consensus_peak_C1
GO:0001503	ossification	BP	1.5189938073328808	0.01862277028050749	consensus_peak_C1
GO:0034612	response to tumor necrosis factor	BP	1.9327537242004211	0.018610026438166383	consensus_peak_C1
GO:0034341	response to type II interferon	BP	2.468433455763851	0.018562705611470023	consensus_peak_C1
GO:0030155	regulation of cell adhesion	BP	1.390004358204895	0.018562705611470023	consensus_peak_C1
GO:0095500	acetylcholine receptor signaling pathway	BP	3.060914047454749	0.01840150955556447	consensus_peak_C1
GO:0001667	ameboidal-type cell migration	BP	1.6811994246569895	0.018359454599210605	consensus_peak_C1
GO:0001525	angiogenesis	BP	1.4582112318865004	0.018313916199609186	consensus_peak_C1
GO:0003299	muscle hypertrophy in response to stress	BP	3.969146945814481	0.018247776113515055	consensus_peak_C1
GO:0014887	cardiac muscle adaptation	BP	3.969146945814481	0.018247776113515055	consensus_peak_C1
GO:0014898	cardiac muscle hypertrophy in response to stress	BP	3.969146945814481	0.018247776113515055	consensus_peak_C1
GO:0001960	negative regulation of cytokine-mediated signaling pathway	BP	2.58551336386592	0.018247776113515055	consensus_peak_C1
GO:1902742	apoptotic process involved in development	BP	3.0160194070675015	0.018116581800506307	consensus_peak_C1
GO:0045619	regulation of lymphocyte differentiation	BP	1.8638086551326516	0.018112380321398655	consensus_peak_C1
GO:0000165	MAPK cascade	BP	1.3911800192154742	0.018112380321398655	consensus_peak_C1
GO:0045920	negative regulation of exocytosis	BP	3.0124590779215143	0.018108007958456525	consensus_peak_C1
GO:0006897	endocytosis	BP	1.4576778702737483	0.01797497052855421	consensus_peak_C1
GO:0002761	regulation of myeloid leukocyte differentiation	BP	2.0489810996685334	0.017951741783367024	consensus_peak_C1
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	1.8557923863742385	0.017951741783367024	consensus_peak_C1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	BP	2.28169613792985	0.017847280565264627	consensus_peak_C1
GO:0061448	connective tissue development	BP	1.592512949183649	0.017847280565264627	consensus_peak_C1
GO:0007417	central nervous system development	BP	1.2912613257196721	0.017847280565264627	consensus_peak_C1
GO:0005509	calcium ion binding	MF	1.408455008860477	0.017776324188016064	consensus_peak_C1
GO:0042692	muscle cell differentiation	BP	1.5353218553538353	0.0177020904827721	consensus_peak_C1
GO:0043009	chordate embryonic development	BP	1.420196393565673	0.017573373257181387	consensus_peak_C1
GO:0009790	embryo development	BP	1.3037744958934623	0.01756400322286204	consensus_peak_C1
GO:0098926	postsynaptic signal transduction	BP	2.900617018690235	0.01735580814484324	consensus_peak_C1
GO:0048771	tissue remodeling	BP	1.8613771835004462	0.01731174018474336	consensus_peak_C1
GO:0060113	inner ear receptor cell differentiation	BP	2.482503079826752	0.01730899370746789	consensus_peak_C1
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	BP	3.725304214029024	0.017258243177775492	consensus_peak_C1
GO:0035909	aorta morphogenesis	BP	2.883070049487973	0.01723202607910449	consensus_peak_C1
GO:0007160	cell-matrix adhesion	BP	1.75390350891723	0.01720799656154872	consensus_peak_C1
GO:0019903	protein phosphatase binding	MF	2.0964822272690182	0.017010332440305524	consensus_peak_C1
GO:0043433	negative regulation of DNA-binding transcription factor activity	BP	2.035749817719027	0.01682312998126208	consensus_peak_C1
GO:0051051	negative regulation of transport	BP	1.5411648716030701	0.016693026987659575	consensus_peak_C1
GO:0061180	mammary gland epithelium development	BP	2.1771998120544778	0.016636984787730902	consensus_peak_C1
GO:0060761	negative regulation of response to cytokine stimulus	BP	2.40602693999111	0.0166213324084251	consensus_peak_C1
GO:0007167	enzyme-linked receptor protein signaling pathway	BP	1.3056417446585984	0.01655528045435159	consensus_peak_C1
GO:0051590	positive regulation of neurotransmitter transport	BP	3.544421577084658	0.01654152427624651	consensus_peak_C1
GO:0048589	developmental growth	BP	1.3516298186423052	0.016424358628079283	consensus_peak_C1
GO:0043547	positive regulation of GTPase activity	BP	1.941553486628286	0.01637257719498884	consensus_peak_C1
GO:0022603	regulation of anatomical structure morphogenesis	BP	1.328626693105679	0.0163028678619982	consensus_peak_C1
GO:0045766	positive regulation of angiogenesis	BP	1.8857841175261356	0.016287859235088655	consensus_peak_C1
GO:0001892	embryonic placenta development	BP	2.2359646423024895	0.01621296732288107	consensus_peak_C1
GO:0015909	long-chain fatty acid transport	BP	2.717588888806824	0.01618093657902789	consensus_peak_C1
GO:0090288	negative regulation of cellular response to growth factor stimulus	BP	1.9234704509906593	0.016115748869067435	consensus_peak_C1
GO:0030856	regulation of epithelial cell differentiation	BP	1.7739264934910668	0.015768554417648968	consensus_peak_C1
GO:0007623	circadian rhythm	BP	1.7373782089058314	0.015697519506819673	consensus_peak_C1
GO:0003012	muscle system process	BP	1.4700247169943894	0.015555926309293689	consensus_peak_C1
GO:0002262	myeloid cell homeostasis	BP	1.8870976655445644	0.015543150132522577	consensus_peak_C1
GO:0008593	regulation of Notch signaling pathway	BP	2.167647682560028	0.015475234029545476	consensus_peak_C1
GO:0009792	embryo development ending in birth or egg hatching	BP	1.3712460464666167	0.01546554533858531	consensus_peak_C1
GO:1904018	positive regulation of vasculature development	BP	1.8318190615580068	0.015400254439600481	consensus_peak_C1
GO:0050920	regulation of chemotaxis	BP	1.7168528627531559	0.015273916708095006	consensus_peak_C1
GO:0071559	response to transforming growth factor beta	BP	1.5793519216837217	0.015273916708095006	consensus_peak_C1
GO:0001649	osteoblast differentiation	BP	1.6123956040358236	0.015151021800693746	consensus_peak_C1
GO:0030326	embryonic limb morphogenesis	BP	1.7728313389043926	0.015073872540345567	consensus_peak_C1
GO:0035113	embryonic appendage morphogenesis	BP	1.7728313389043926	0.015073872540345567	consensus_peak_C1
GO:0007492	endoderm development	BP	2.0415836229281226	0.015054584958541858	consensus_peak_C1
GO:0048660	regulation of smooth muscle cell proliferation	BP	1.8109361118075797	0.015054584958541858	consensus_peak_C1
GO:0045453	bone resorption	BP	2.3688885362921246	0.014993892611112255	consensus_peak_C1
GO:0007179	transforming growth factor beta receptor signaling pathway	BP	1.7013388611884592	0.01498014087749119	consensus_peak_C1
GO:1902882	regulation of response to oxidative stress	BP	2.7855785387216243	0.014873716867591324	consensus_peak_C1
GO:0001818	negative regulation of cytokine production	BP	1.668604687576773	0.014873716867591324	consensus_peak_C1
GO:0046849	bone remodeling	BP	2.1056322615978664	0.014797630393506086	consensus_peak_C1
GO:0005737	cytoplasm	CC	1.2231580959667856	13.680838045742536	consensus_peak_C2
GO:0005829	cytosol	CC	1.4998857716255025	0.6294933606755903	consensus_peak_C2
GO:0005622	intracellular anatomical structure	CC	1.1580461728867073	0.6020377432249935	consensus_peak_C2
GO:0110165	cellular anatomical entity	CC	1.0898622212568263	0.5838905671897817	consensus_peak_C2
GO:0005575	cellular_component	CC	1.0868219308956106	0.5640730112037561	consensus_peak_C2
GO:0044237	cellular metabolic process	BP	1.2812805138730645	0.5239250144428086	consensus_peak_C2
GO:0008152	metabolic process	BP	1.2336751711340428	0.5239250144428086	consensus_peak_C2
GO:0009987	cellular process	BP	1.1161686822068018	0.5239250144428086	consensus_peak_C2
GO:0050789	regulation of biological process	BP	1.1920709602465367	0.5035147540647058	consensus_peak_C2
GO:0002376	immune system process	BP	1.803340484168629	0.49867222531924854	consensus_peak_C2
GO:0050794	regulation of cellular process	BP	1.2028158227568737	0.49867222531924854	consensus_peak_C2
GO:0065007	biological regulation	BP	1.182874854563182	0.4975402005570583	consensus_peak_C2
GO:0006955	immune response	BP	2.0542627284423	0.47378852351731765	consensus_peak_C2
