test_index	y_test	OCR_proba_0	OCR_proba_1	OCR_proba_2	gene_counts_proba_0	gene_counts_proba_1	gene_counts_proba_2	consensus_peak_proba_0	consensus_peak_proba_1	consensus_peak_proba_2
173	0	0.28464475466406086	0.6445485202010478	0.0708067251348914	0.43628000228812636	0.4649405921443636	0.0987794055675101	0.45408834549364735	0.41918519626289763	0.12672645824345508
174	0	0.2151300511775315	0.44968948592383157	0.33518046289863684	0.5587475197676713	0.2579802739379853	0.18327220629434338	0.6589979430827966	0.2978823587446621	0.04311969817254132
175	2	0.2049430966629353	0.27627993370291776	0.5187769696341469	0.5088227801462846	0.29231837199546984	0.1988588478582456	0.5216263273149463	0.21378654732027644	0.26458712536477724
176	1	0.11436638209060412	0.8026506535134929	0.08298296439590304	0.13997548031638524	0.6906637671062148	0.1693607525773999	0.35095835662528446	0.499398916764374	0.1496427266103415
177	1	0.041849656673026286	0.9352196335672182	0.022930709759755766	0.34025855449331716	0.6148363857955005	0.044905059711182305	0.5919748892160389	0.3964008390907838	0.011624271693177271
178	0	0.17928078440972087	0.49258370210120644	0.3281355134890726	0.22132376376885823	0.5182409198816187	0.26043531634952305	0.28234439918747284	0.053682288662785016	0.6639733121497421
179	2	0.41932587613598177	0.30024824472388495	0.2804258791401332	0.30933879781260154	0.33609439367662836	0.35456680851077005	0.35051413895639394	0.4261810480782009	0.22330481296540508
180	2	0.1281643978849324	0.5449427429421984	0.3268928591728693	0.207005071109181	0.26405950242616527	0.5289354264646537	0.1530505155179402	0.46071498945908473	0.3862344950229752
181	0	0.43580073178811035	0.4287440925126494	0.13545517569924023	0.5423560738104033	0.37867398453645257	0.07896994165314421	0.29912860782512024	0.4654783280265499	0.23539306414832983
182	0	0.32936049739144163	0.42067285726030645	0.249966645348252	0.5246881458946014	0.3597574970749644	0.1155543570304342	0.18499806596096258	0.3257224039065308	0.48927953013250663
183	1	0.45834900165089104	0.5065455033127102	0.03510549503639878	0.3053682297895223	0.39292544317701833	0.3017063270334593	0.6237974842165007	0.34103625319236036	0.035166262591138815
184	2	0.16459438855272698	0.4094891108395666	0.4259165006077065	0.12493930971381195	0.4759278299867267	0.39913286029946127	0.38440646623379227	0.503866044937325	0.11172748882888274
185	0	0.19240508273324988	0.7514201997061497	0.05617471756060042	0.30544028457487576	0.41878767739678596	0.2757720380283383	0.6201715542056144	0.14762300019259042	0.23220544560179526
186	1	0.20961466545260346	0.7264821525184857	0.06390318202891085	0.5297586808002234	0.3730694718436527	0.09717184735612401	0.29038018474173216	0.629136476902055	0.08048333835621285
187	1	0.14195152462167357	0.1858304586484685	0.6722180167298579	0.21499447636062252	0.5855033778463054	0.19950214579307216	0.04128927029267687	0.6723719306060656	0.28633879910125754
188	1	0.04320019128952099	0.8559382689899014	0.10086153972057761	0.342885206867741	0.5547243367628888	0.10239045636937028	0.2089393913394547	0.5720858436242416	0.21897476503630378
189	1	0.01733807109725652	0.9001627003980645	0.08249922850467892	0.21964124798541543	0.6888646531832592	0.09149409883132537	0.22235059649727248	0.6610858638938121	0.1165635396089154
190	1	0.06089957672213498	0.7656831611601883	0.17341726211767672	0.1391885798452519	0.6266311067390408	0.23418031341570733	0.1953797433962933	0.5959411282104607	0.208679128393246
191	2	0.1185782028613946	0.4450973853416155	0.43632441179698994	0.36924005518458597	0.33889029628740136	0.2918696485280127	0.03721163785439282	0.834323563119811	0.12846479902579622
192	1	0.1419604002907119	0.764363476752402	0.09367612295688603	0.04924584399620885	0.872597583823155	0.07815657218063606	0.15846040629734812	0.745691851905554	0.09584774179709783
193	1	0.3246186345907067	0.6208834370691655	0.054497928340127844	0.22759774918722783	0.7179021225574757	0.05450012825529665	0.3166983011950247	0.668581981601878	0.014719717203097405
194	1	0.42110782621326875	0.42177487816915993	0.15711729561757143	0.11728566577355183	0.7789854757984761	0.10372885842797212	0.08670898833257146	0.783527206919378	0.12976380474805047
195	0	0.14152565363660166	0.8457413850778868	0.012732961285511457	0.5034380487769189	0.40690118392238644	0.08966076730069471	0.35197981226038405	0.6132118753082033	0.03480831243141277
196	1	0.27113236483891306	0.5215090191107475	0.20735861605033937	0.14120834605192856	0.6038013196445475	0.25499033430352397	0.03592097694009765	0.8269431381855914	0.13713588487431094
197	1	0.09184017081286144	0.8333314963550484	0.07482833283209007	0.27956078430585857	0.37889780771145154	0.3415414079826899	0.1684698837071832	0.8162174850514837	0.015312631241333174
198	2	0.27215821567327664	0.40408438718009815	0.32375739714662516	0.43051380053447436	0.39593690470856363	0.17354929475696204	0.18498732103481932	0.45878409515359064	0.35622858381159
199	2	0.26074014883439206	0.4607276347826726	0.2785322163829353	0.08316309148294491	0.5869545851380816	0.32988232337897344	0.2170713234577876	0.5929018412785546	0.1900268352636578
200	0	0.9015680322552733	0.05770617928023394	0.04072578846449277	0.6076329214402586	0.363474331300407	0.028892747259334287	0.5895849275603412	0.4079977303680729	0.002417342071585893
201	1	0.2041878505414815	0.7271370189045152	0.06867513055400336	0.45315400494960184	0.38059735488659885	0.16624864016379934	0.23879649056619934	0.45737567933680223	0.3038278300969985
202	2	0.4000823508048929	0.5419601875334433	0.05795746166166377	0.4056342232572257	0.3730011128740258	0.2213646638687484	0.8057537708415969	0.16032849354493747	0.033917735613465595
